date,HHA11AS001XQ01,HHA12AS001XQ01,HHA13AS001XQ01,HHA14AS001XQ01,HHA31AS001XQ01,HHA32AS001XQ01,HHA33AS001XQ01,HHA34AS001XQ01,HHA71AS001XQ01,HHA72AS001XQ01,HHA73AS001XQ01,HHA74AS001XQ01,HHA81AS001XQ01,HHA82AS001XQ01,HHA83AS001XQ01,HHA84AS001XQ01,HHA51AS001XQ01,HHA52AS001XQ01,HHA53AS001XQ01,HHA54AS001XQ01,HNA00AA001AXQ01,HNA00AA001BXQ01,HNA00AA002AXQ01,HNA00AA002BXQ01,LAF01CG101XQ01,LAF02CG101XQ01,LAF11CG101XQ01,LAF12CG101XQ01,LAF13CG101XQ01,LAF14CG101XQ01,LAF21CG101XQ01,LAF22CG101XQ01,LAF31CG101XQ01,LAF32CG101XQ01,LAF33CG101XQ01,LAF34CG101XQ01,MW,MSP,THRTEMP,YRHRPRS,RRHRPRS,YRHRTEMPT,RRHRTEMPT,MWD2,A02P003G,A02P004G,PAB10CT101,PAB20CT101,PAB20CT102,NOM,MSPS,SELFP1,A017P005,LAE11CG101XQ01,LAE12CG101XQ01,LAE13CG101XQ01,LAE14CG101XQ01,LAE21CG101XQ01,LAE22CG101XQ01,LAE23CG101XQ01,LAE24CG101XQ01,BMOUT,TOTALCOAL,TAF,O2,FWFLOW,A09M210SHH,resolution
2016-04-11 09:10:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,72.0,72.0,0.201465,0.091576,0.091576,0.5799760000000002,0.8180709999999998,2.539685,0.18925500000000003,0.4578749999999999,1.0073299999999998,0.5128208000000001,0.641025,2.4359,813.8770999999999,26.604999999999997,597.0339999999999,8.4478,2.4656599999999997,590.8724,593.7531000000001,813.8712,84023.0,7509.13,16.714890000000004,16.63001,15.542399999999997,5.0,27.00356,0.0,140.681,0.0,0.7509159999999999,0.21672799999999998,0.6593403,1.3980497,4.04762,2.0390740000000003,0.6959709999999999,829.9657000000001,287.33820000000003,3021.213999999999,3.4666669999999997,2096.5739999999996,2839.5519999999997,0
2016-04-11 09:20:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,72.0,72.0,0.18925500000000003,0.091576,0.091576,0.5799760000000002,0.8119659999999997,2.53358,0.17704500000000004,0.4578749999999999,1.0073299999999998,0.5006107,0.641025,2.42369,815.5902,26.730760000000004,602.0722,8.4478,2.4656599999999997,594.0274999999999,593.6157,815.6036,84035.18,7509.13,16.789450000000002,16.704610000000002,15.542399999999997,5.0,26.78886,0.0,140.681,10.970699,7.8021963,11.514039,8.827837,41.404143000000005,33.943853,21.996333,15.012201,830.1116000000002,297.02369999999996,3039.6860000000006,3.150961,2102.3600000000006,2863.048,0
2016-04-11 09:30:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,72.0,72.0,0.20757000000000003,0.091576,0.091576,0.5799760000000002,0.8180709999999998,2.53358,0.177045,0.4578749999999999,1.0073299999999998,0.5128209,0.641025,2.429795,821.8430000000001,27.03542,601.0316,8.4478,2.4656599999999997,595.3832,595.1013,822.8486,84047.39,7509.13,16.8409,16.75861,15.542399999999997,5.0,26.88614,0.0,140.8813,25.48233,23.25396,26.172179999999997,24.0049,71.37363000000002,45.32355,23.363850000000003,12.545770999999998,833.0862,300.7214,3047.675,3.2743580000000003,2104.188,2868.5869999999995,0
2016-04-11 09:40:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,72.0,72.0,0.213675,0.091576,0.091576,0.5799760000000002,0.8180709999999998,2.53358,0.164835,0.4578749999999999,1.0073299999999998,0.5372410000000001,0.641025,2.4114800000000005,875.2048000000001,28.44872,602.3478,8.4478,2.4656599999999997,598.1879,597.9903,874.4203,84059.63999999998,7509.13,16.81773,16.73805,15.542399999999997,5.0,28.27436,0.0,142.684,16.394978000000002,13.418798000000004,16.938318000000002,14.230763,44.68865,22.948726,2.0146550000000003,0.430403,889.6009,324.9402,3249.503,2.82532,2301.125,2798.0550000000003,0
2016-04-11 09:50:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,72.0,72.0,0.213675,0.091576,0.091576,0.5799760000000002,0.8241759999999998,2.53358,0.18315000000000003,0.4578749999999999,1.0073299999999998,0.5433459,0.6349201,2.4114800000000005,914.8619999999999,29.21672,596.7326999999998,9.148122000000004,2.4656599999999997,597.7336,600.8835,916.8711999999999,84071.8,7509.13,16.77146,16.68659,15.542399999999997,5.0,29.744189999999996,0.0,141.8828,0.0,0.7631251999999998,0.027472800000000002,1.0989,8.205123,4.120877,2.234435,1.480464,944.5634,340.0551,3376.058,2.829486,2422.3439999999996,2770.359,1
2016-04-11 10:00:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,68.8,68.8,0.213675,0.091576,0.091576,0.5799760000000002,0.8241759999999998,2.53358,0.20757000000000003,0.4578749999999999,1.0073299999999998,0.531136,0.641025,2.4114800000000005,934.9906000000001,30.15754,603.2072000000001,9.448260000000003,2.4656599999999997,601.6631000000001,606.0049000000001,934.7302999999999,84084.06,7509.13,16.7509,16.66342,15.542399999999997,5.0,30.546929999999996,0.0,140.681,0.43345599999999995,1.1843719000000001,0.8943841200000001,1.75214,51.0989,10.085465,3.5164850000000003,4.184983,961.3367000000001,332.6001,3453.6089999999995,2.7070499999999997,2442.0049999999997,2779.25,1
2016-04-11 10:10:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.5799760000000002,0.8241759999999998,2.54579,0.17704500000000004,0.4578749999999999,1.0073299999999998,0.5677660000000001,0.6227103,2.4664249999999996,937.2176999999999,30.832699999999996,604.3607000000001,9.448260000000003,2.4656599999999997,603.3454,607.4976,936.8991,84096.24,7509.13,16.70204,16.612019999999998,15.542399999999997,5.0,30.67239,0.0,139.0682,9.072044,4.920632,9.481073,5.702072,79.07204,23.79732,9.206349999999999,18.186821,952.3312999999998,328.95360000000005,3452.3849999999998,2.9689110000000003,2432.2569999999996,2804.831,1
2016-04-11 10:20:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.5799760000000002,0.8241759999999998,2.54579,0.20757000000000003,0.4578749999999999,1.0073299999999998,0.5433459,0.6288152,2.46032,935.9329,30.993899999999996,601.2227,9.448260000000003,2.4656599999999997,602.6109,606.24,935.5413999999998,84108.49,7509.13,16.6737,16.5966,15.542399999999997,5.0,30.678980000000003,0.0,136.86409999999998,10.805856000000002,2.6739949999999997,10.989005000000002,2.808305,63.24786,19.456659000000002,6.6117159999999995,24.844330000000006,952.0463000000002,316.9103,3431.298,3.317949,2429.9410000000003,2810.0339999999997,1
2016-04-11 10:30:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.5799760000000002,0.8241759999999998,2.539685,0.18315,0.4578749999999999,1.0073299999999998,0.5372410000000001,0.6105005000000001,2.454215,937.3034000000001,30.37729,595.8361000000001,9.557236,2.6188959999999994,598.4804000000001,602.5312000000001,937.7593,84120.63999999998,7509.13,16.6737,16.5966,15.542399999999997,5.0,30.708299999999998,0.0,136.3336,0.0,1.6300399999999997,0.012210239999999999,1.147745,5.9951089999999985,3.30281,1.257635,0.0,964.8082,327.15130000000005,3426.0880000000006,3.4551300000000005,2478.19,2768.6249999999995,1
2016-04-11 10:40:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.20757000000000003,0.091576,0.091576,0.5799760000000002,0.8241759999999998,2.5457899999999998,0.18315000000000003,0.4578749999999999,1.0073299999999998,0.49450559999999993,0.5921858000000001,2.4664249999999996,931.1364,30.097670000000004,592.7681,9.720699999999999,2.8487499999999994,596.1254999999999,600.2804,931.3182,84132.81,7509.13,16.6737,16.594029999999997,15.542399999999997,5.0,30.57271,0.0,135.838,0.0,1.7399299999999998,0.08547068,1.2149000000000003,1.6910900000000002,3.3943850000000007,1.343105,0.0,961.9779000000001,327.81329999999997,3433.5979999999995,3.316349,2455.4729999999995,2770.1730000000002,1
2016-04-11 10:50:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.5677660000000001,0.8241759999999998,2.54579,0.20757000000000003,0.4578749999999999,1.0073299999999998,0.5250309000000002,0.5860809000000001,2.4542149999999996,920.3439000000001,30.25519,597.8887000000001,9.720699999999999,2.8487499999999994,596.6730999999999,600.5507999999999,919.7391,84145.23000000001,7509.13,16.66599,16.58889,15.542399999999997,5.0,30.314479999999996,0.0,135.838,0.381563,1.7460349999999998,0.5189255,1.30037,2.02076,3.7728949999999997,1.6544599999999998,0.0,943.9879999999999,314.5376,3377.621,3.171794,2403.138,2783.5090000000005,1
2016-04-11 11:00:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.5555560000000002,0.8241759999999998,2.551895,0.189255,0.4578749999999999,1.0073299999999998,0.5189260000000001,0.5799760000000002,2.4542149999999996,914.6053000000002,30.064130000000006,600.4694999999999,9.720699999999999,2.8487499999999994,597.2414,600.3806000000002,914.8272,84157.51000000001,7509.13,16.648,16.573469999999997,15.542399999999997,5.0,29.960929999999998,0.0,135.838,0.7875460000000001,1.526255,0.8394387999999999,1.550675,20.61049,4.053725,1.8986600000000002,0.0,940.3204000000002,318.1001,3332.815,3.0442299999999998,2412.9620000000004,2784.986,1
2016-04-11 11:10:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.5555560000000002,0.8241759999999998,2.5457899999999998,0.18315000000000003,0.4578749999999999,1.0073299999999998,0.5128209,0.6105005,2.44811,913.6631,30.073259999999998,594.0166999999999,9.720699999999999,2.8487499999999994,596.3438000000001,598.8372000000002,913.0945000000002,84169.72,7509.13,16.66342,16.573469999999997,15.542399999999997,5.0,30.111130000000003,0.0,135.838,0.0,1.5140449999999999,0.0,1.3370000000000002,4.963364,3.24176,1.452995,0.0,940.8091999999999,315.6541,3370.3,3.2115389999999997,2397.673,2769.096,1
2016-04-11 11:20:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.5189260000000001,0.8241759999999998,2.5641049999999996,0.18925500000000003,0.4578749999999999,1.0073299999999998,0.5189260000000001,0.6288152,2.46032,903.3846,29.910870000000006,597.7391,9.720699999999999,2.8487499999999994,596.7979000000001,598.8351,902.5697,84181.9,7509.13,16.66599,16.57604,15.542399999999997,5.0,29.714100000000002,0.0,135.838,0.0,1.4285750000000002,0.0,1.257635,6.630036,3.052505,1.3919450000000002,0.0,925.9798000000001,314.8818,3306.1039999999994,3.060576,2364.9629999999997,2786.7040000000006,1
2016-04-11 11:30:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.5128209,0.8241759999999998,2.53358,0.17094000000000004,0.4578749999999999,1.0073299999999998,0.5067158,0.641025,2.4542149999999996,890.8793,29.443240000000003,601.1175999999999,9.720699999999999,2.8487499999999994,596.8585,598.9435,890.8296,84194.20999999999,7509.13,16.65314,16.558049999999998,15.542399999999997,5.0,29.225029999999997,0.0,135.838,1.3827840000000002,2.9059850000000003,1.2789990000000002,3.504276,11.575076000000001,4.267401,1.5750950000000001,1.9688650000000003,905.9029999999999,311.8315,3254.324,2.956409,2322.3959999999997,2804.6000000000004,0
2016-04-11 11:40:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.46398009999999995,0.8241759999999998,2.5457899999999998,0.17704500000000004,0.4578749999999999,1.0073299999999998,0.5006107,0.5921858000000001,2.4359,890.7936999999998,29.225270000000002,597.0467000000001,9.720699999999999,2.8487499999999994,596.2863,597.9638,889.7812000000001,84206.41,7509.13,16.64029,16.547769999999996,15.542399999999997,5.0,29.219879999999996,0.0,135.838,0.0,1.6361449999999997,0.0,1.3919450000000002,3.0097720000000003,3.08303,1.428575,0.0,911.5687999999998,311.0612,3304.1690000000003,3.32436,2334.818,2795.5849999999996,0
2016-04-11 11:50:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.539685,0.201465,0.4639801,1.0073299999999998,0.5311358,0.5921858000000001,2.44811,892.2497,29.16848,598.8530999999999,9.720699999999999,2.8487499999999994,597.6191999999999,598.5746,891.6195,84218.64,7509.13,16.65571,16.570899999999998,15.542399999999997,5.0,29.23313,0.0,136.838,0.0,1.7032999999999998,0.012210239999999999,1.50794,2.173385,3.3394399999999997,1.67888,1.126374,913.5793,313.8827,3289.568,3.129487,2335.815,2788.208,0
2016-04-11 12:00:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.5457899999999998,0.18315,0.4578749999999999,1.0073299999999998,0.5189257000000002,0.5860809000000001,2.46032,906.8964,29.539080000000002,599.9083,9.720699999999999,2.8487499999999994,599.5027,600.6083,906.0776999999998,84230.96,7509.13,16.6737,16.591459999999998,15.542399999999997,5.0,29.63899,0.0,137.838,0.302198,2.05739,0.4517713199999999,2.197805,8.040299,4.2857150000000015,1.6300399999999997,1.7948720000000002,930.9921,317.12239999999997,3355.906,3.088461,2380.826,2772.8010000000004,0
2016-04-11 12:10:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.53358,0.19536000000000003,0.4578749999999999,1.0073299999999998,0.5189260000000001,0.5921858000000001,2.4175850000000003,914.0913,29.73382,597.893,9.720699999999999,2.8487499999999994,599.8926,601.6322,913.6392,84243.25,7509.13,16.6737,16.5966,15.542399999999997,5.0,29.829349999999998,0.0,137.838,0.604396,1.978025,0.70818172,1.98413,11.770441,4.6520150000000005,1.8803449999999997,1.217949,936.6605,323.1014,3365.347,3.1314109999999995,2404.359,2776.13,1
2016-04-11 12:20:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.53358,0.201465,0.4578749999999999,1.0073299999999998,0.5189256999999999,0.5860809000000001,2.44811,921.0291,30.248470000000005,600.0682,9.720699999999999,2.8487499999999994,601.3670999999999,603.5944000000001,921.0828000000001,84255.59,7509.13,16.6737,16.5966,15.542399999999997,5.0,30.142349999999993,0.0,137.838,0.0,1.7399299999999998,0.061050799999999995,1.5873049999999997,14.004874000000001,3.5348000000000006,1.5811999999999997,0.23809567999999995,941.8005,322.4113,3375.6490000000003,3.04263,2417.366,2768.889,1
2016-04-11 12:30:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.54579,0.19536000000000003,0.4578749999999999,1.0073299999999998,0.5616610000000002,0.6043956,2.429795,925.0548000000001,30.250909999999998,597.3544999999999,9.720699999999999,2.8487499999999994,599.7631,602.9825,925.9273999999999,84267.82999999999,7509.13,16.6737,16.5966,15.542399999999997,5.0,30.292310000000004,0.0,137.838,0.0,1.6605649999999996,0.1465201,1.63004,2.4908449999999998,4.114775,1.6056199999999996,0.13125792,952.4161,329.4764,3399.6809999999996,3.110257,2439.757,2764.6139999999996,1
2016-04-11 12:40:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.5457899999999998,0.201465,0.46398009999999995,1.0073299999999998,0.5189258999999999,0.6166054,2.429795,923.7704,30.374240000000004,598.1257,9.720699999999999,2.8487499999999994,599.0373999999999,603.3754000000001,924.0431000000001,84280.12,7509.13,16.69176,16.60174,15.542399999999997,5.0,30.31587,0.0,137.838,1.236264,1.7155099999999996,1.2148967000000002,2.3137999999999996,5.354091,3.7912100000000004,1.9108699999999998,0.62271066,939.7368000000002,324.98339999999996,3396.0199999999995,3.061538,2418.6940000000004,2773.7480000000005,1
2016-04-11 12:50:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.5457899999999998,0.213675,0.4578749999999999,1.0073299999999998,0.5128208000000001,0.6043956000000001,2.4359,930.9652000000002,30.557389999999998,600.8922,9.720699999999999,2.8487499999999994,600.0577000000001,604.2015,931.3715999999998,84292.41,7509.13,16.6995,16.612019999999998,15.542399999999997,5.0,30.454479999999997,0.0,137.838,0.0,1.733825,0.3907211999999999,1.8742399999999997,13.27837,3.9499400000000007,2.08181,1.4926741199999998,952.173,329.50600000000003,3399.3479999999995,2.948399,2448.7670000000003,2765.5519999999997,1
2016-04-11 13:00:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.5702099999999994,0.201465,0.4578749999999999,1.0073299999999998,0.531136,0.6105005,2.42369,932.5069,30.65019,600.3498999999999,9.720699999999999,2.8487499999999994,600.6925000000001,604.9244999999999,933.0204,84304.79000000001,7509.13,16.709780000000002,16.6223,15.542399999999997,5.0,30.515449999999998,0.0,137.838,0.0,1.84982,0.06715584000000002,2.38706,13.968239999999998,4.224665,1.8376100000000002,1.3583642,950.5888000000001,326.51359999999994,3398.571,2.9967960000000002,2444.1079999999997,2772.285,1
2016-04-11 13:10:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,64.0,64.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.5641049999999996,0.19536000000000003,0.4578749999999999,1.0073299999999998,0.5189260000000001,0.6288152,2.44811,933.4489999999998,30.50916,600.0138,9.720699999999999,2.8487499999999994,600.2566,604.6243,933.1279999999999,84317.20000000001,7509.13,16.72006,16.6223,15.542399999999997,5.0,30.562990000000003,0.0,137.838,0.769231,2.2161200000000005,0.75091648,2.50916,4.871797,4.004885,2.0695999999999994,1.54761916,952.2561,327.6034,3400.0450000000005,3.040064,2449.0739999999996,2769.065,1
2016-04-11 13:20:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,62.4,62.4,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.558,0.213675,0.4578749999999999,1.0073299999999998,0.5189260000000001,0.6105005,2.4481100000000002,930.0226999999999,30.304019999999998,598.4091999999999,9.720699999999999,2.8487499999999994,599.3718999999999,603.7404999999999,930.0649999999998,84329.5,7509.13,16.7252,16.6223,15.542399999999997,5.0,30.466520000000003,0.0,137.838,0.0,1.77656,0.027472959999999998,2.3321150000000004,2.600735,3.6630050000000005,1.8498200000000005,0.0,949.8929,326.63009999999997,3391.8160000000003,3.0753220000000003,2444.1250000000005,2774.4790000000003,1
2016-04-11 13:30:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,60.0,60.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.5763149999999997,0.20757000000000003,0.4578749999999999,1.0073299999999998,0.5189258999999999,0.6043956,2.4236900000000006,934.1342999999999,30.4536,601.4201,9.720699999999999,2.8487499999999994,601.4363000000001,604.4250999999999,932.9701000000001,84341.76000000001,7509.13,16.7252,16.64029,15.542399999999997,5.0,30.551869999999997,0.0,137.838,0.35714300000000004,1.8131899999999999,0.6959714800000001,2.4786349999999997,18.894996,4.8168500000000005,2.2649600000000003,1.47741216,956.9606,324.0454,3413.0680000000007,2.9727570000000005,2440.476,2772.4129999999996,1
2016-04-11 13:40:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,60.0,60.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.5702100000000003,0.213675,0.46398009999999995,1.0073299999999998,0.531136,0.5860809000000001,2.4481099999999993,933.9628,30.559839999999998,599.7233,9.720699999999999,2.8487499999999994,602.5453999999999,604.0533,932.9176000000001,84353.95999999999,7509.13,16.735480000000003,16.658279999999998,15.542399999999997,5.0,30.622989999999998,0.0,137.838,1.4743590000000002,1.9658150000000003,1.5995115,3.13187,21.99633,4.078145,1.89866,0.2808305,953.3621999999999,325.72029999999995,3430.4230000000002,3.0708340000000005,2446.008,2769.0140000000006,1
2016-04-11 13:50:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,60.0,60.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.5641049999999996,0.213675,0.47619029999999996,1.0073299999999998,0.549451,0.5860809000000001,2.4664249999999996,939.9585999999999,30.67094,601.5886,9.720699999999999,2.8487499999999994,603.7945,604.6134,940.3581,84366.04000000001,7509.13,16.73291,16.65057,15.542399999999997,5.0,30.717360000000003,0.0,137.838,0.0,1.324789,0.04884057999999999,1.98413,28.406600000000005,4.163615,1.87424,0.4639807199999999,962.7434,329.90209999999996,3417.237,2.9189099999999994,2466.727,2767.427,1
2016-04-11 14:00:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,60.0,60.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.5885249999999997,0.213675,0.4578749999999999,1.0073299999999998,0.5677660000000001,0.5860809000000001,2.46032,937.4745999999999,30.840049999999998,601.4893,9.720699999999999,2.8487499999999994,604.4509,605.3189,936.8783,84378.1,7509.13,16.743190000000002,16.65571,15.542399999999997,5.0,30.794620000000002,0.0,137.838,1.471307,0.897437,1.4774123600000002,2.417585,36.0806,4.004885,2.36264,1.3125762,955.6101999999998,324.21950000000004,3429.311,2.953205,2441.174,2770.772,1
2016-04-11 14:10:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,60.0,60.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.58242,0.213675,0.47619029999999996,1.0073299999999998,0.5433460000000002,0.5921858000000001,2.454215,933.3633,30.910270000000004,604.6019000000001,9.720699999999999,2.8487499999999994,605.9444000000001,606.1124000000001,933.7100999999999,84390.03,7509.13,16.7509,16.66599,15.542399999999997,5.0,30.52692,0.0,138.0382,3.009768,2.1794884000000003,3.05860868,4.505495,65.21367000000001,16.599511,3.540905000000001,12.588512999999999,943.0827000000002,327.47980000000007,3391.245,2.895833,2432.2830000000004,2794.276,1
2016-04-11 14:20:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,60.0,60.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.558,0.20757000000000003,0.4578749999999999,1.0073299999999998,0.5189260000000001,0.5860809000000001,2.46032,939.4446,30.841250000000002,602.7136,9.720699999999999,2.8487499999999994,605.8923,606.4042,939.4995000000001,84402.06999999999,7509.13,16.756040000000002,16.6737,15.542399999999997,5.0,30.739890000000003,0.0,139.83999999999997,0.0,0.7570209999999999,0.030525599999999993,2.05739,69.78630000000001,19.780200000000004,2.1672799999999994,9.8168456,953.1995000000001,325.267,3411.4010000000003,2.9448719999999997,2448.3849999999998,2787.4190000000003,1
2016-04-11 14:30:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,60.0,60.0,0.213675,0.091576,0.091576,0.4578749999999999,0.8241759999999998,2.5641049999999996,0.213675,0.46398009999999995,1.0073299999999998,0.5677660000000001,0.5921858000000001,2.46032,940.2154999999999,30.764940000000003,601.9550000000002,9.720699999999999,2.8487499999999994,605.1777,606.0505,938.8953000000001,84414.0,7509.13,16.761180000000003,16.67886,15.542399999999997,5.0,30.792070000000002,0.0,139.83999999999997,0.8730160000000001,1.0805867999999998,0.92796204,2.661785,39.32236,4.98779,2.3565350000000005,1.7765566999999998,955.0196,321.41859999999997,3413.6809999999996,3.0147429999999997,2453.031,2780.7660000000005,1
