date,A017P005,A02P003G,A02P004G,A09M210SHH,BMOUT,FWFLOW,HHA11AS001XQ01,HHA12AS001XQ01,HHA13AS001XQ01,HHA14AS001XQ01,HHA31AS001XQ01,HHA32AS001XQ01,HHA33AS001XQ01,HHA34AS001XQ01,HHA51AS001XQ01,HHA52AS001XQ01,HHA53AS001XQ01,HHA54AS001XQ01,HHA71AS001XQ01,HHA72AS001XQ01,HHA73AS001XQ01,HHA74AS001XQ01,HHA81AS001XQ01,HHA82AS001XQ01,HHA83AS001XQ01,HHA84AS001XQ01,HNA00AA001AXQ01,HNA00AA001BXQ01,HNA00AA002AXQ01,HNA00AA002BXQ01,LAE11CG101XQ01,LAE12CG101XQ01,LAE13CG101XQ01,LAE14CG101XQ01,LAE21CG101XQ01,LAE22CG101XQ01,LAE23CG101XQ01,LAE24CG101XQ01,LAF01CG101XQ01,LAF02CG101XQ01,LAF11CG101XQ01,LAF12CG101XQ01,LAF13CG101XQ01,LAF14CG101XQ01,LAF21CG101XQ01,LAF22CG101XQ01,LAF31CG101XQ01,LAF32CG101XQ01,LAF33CG101XQ01,LAF34CG101XQ01,MSP,MSPS,MW,MWD2,NOM,O2,PAB10CT101,PAB20CT101,PAB20CT102,RRHRPRS,RRHRTEMPT,SELFP1,TAF,THRTEMP,TOTALCOAL,YRHRPRS,YRHRTEMPT,resolution
2015-11-30 19:20:00,124.28600000000003,100.00450000000001,7509.13,2912.8700000000003,786.8496,1974.8200000000002,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,57.1,57.1,100.0,100.0,0.0,8.382172700000002,5.891325,0.8974373,1.3003700000000005,13.290602000000002,6.306469,0.9981690000000001,0.213675,0.2747260000000001,0.091576,0.091576,0.34188090000000004,1.8620300000000003,0.2747260000000001,0.6105005,0.7631259999999999,0.702076,0.091576,3.2234449999999994,24.918209999999995,25.028480000000002,759.6584999999999,760.2997,5.0,3.619231,15.401050000000001,15.3111,570.7200000000001,2.28556,579.5001000000001,0.0,2862.661,592.1496,282.1825,7.998853999999999,585.0873,0
2015-11-30 19:30:00,124.28600000000003,100.00600000000001,7509.13,2912.897,783.0262,1969.7010000000002,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,52.5,52.5,100.0,100.0,0.0,3.1501870000000003,14.926721,0.9157510999999999,1.184375,3.24176,17.93649,0.0,0.213675,0.2747260000000001,0.091576,0.091576,0.34188090000000004,1.8620300000000003,0.2747260000000001,0.6105005000000001,0.7570209999999998,0.6959709000000001,0.091576,3.2051299999999996,24.82906,24.849770000000003,757.0032000000001,757.6691000000001,5.0,3.696153,15.424180000000002,15.33166,570.7200000000001,2.28556,579.1466999999999,0.0,2858.862,593.4266,283.07000000000005,7.898349999999999,586.6655000000001,0
2015-11-30 19:40:00,124.28600000000003,100.00540000000001,7509.13,2924.865,773.1287,1940.0439999999999,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,50.0,50.0,100.0,100.0,0.0,20.647140999999998,15.757019,0.5372410000000001,1.1294299999999997,31.703294,16.422469999999997,0.44261300000000015,0.213675,0.2747260000000001,0.091576,0.091576,0.34188090000000004,1.8620300000000003,0.2747260000000001,0.6288151999999999,0.7570209999999998,0.708181,0.091576,3.21734,24.896220000000003,24.731630000000003,754.0055000000001,753.2121000000001,5.0,3.4157040000000003,15.465300000000003,15.375350000000001,570.7200000000001,2.28556,581.2314,0.0,2851.0299999999997,596.3824999999999,278.50260000000003,7.898349999999999,588.6758,0
2015-11-30 19:50:00,124.28600000000003,100.0053,7509.13,2948.7360000000003,760.1193,1896.31,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,50.0,50.0,100.0,100.0,0.0,36.12334,30.067169999999997,0.5189260000000001,1.3431050000000002,41.95362,23.77899,0.848596,0.213675,0.2747260000000001,0.091576,0.091576,0.335776,1.8620300000000003,0.2747260000000001,0.6105005000000001,0.7631259999999999,0.714286,0.091576,3.2295499999999997,24.67644,24.42274,741.7572,742.05,5.0,3.8474360000000005,15.470440000000002,15.38049,570.7200000000001,2.28556,582.5455,0.0,2797.297,594.8577000000001,273.6279,7.898349999999999,588.1528000000001,0
2015-11-30 20:00:00,124.28600000000003,100.0046,7509.13,2936.129,758.5226,1906.1560000000002,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,50.0,50.0,100.0,100.0,0.0,41.89866,28.1319,0.5189260000000001,1.3186849999999999,21.581190000000003,5.848593,1.4652020000000001,0.213675,0.2747260000000001,0.091576,0.091576,0.335776,1.8620300000000003,0.2747260000000001,0.6105005,0.7570209999999998,0.714286,0.091576,3.211235,24.44445,24.365509999999993,742.4421999999998,742.666,5.0,3.7477540000000005,15.411330000000001,15.32395,570.7200000000001,2.28556,583.2127,0.0,2805.1410000000005,596.4194,274.3032,7.898349999999999,587.9449999999999,0
2015-11-30 20:10:00,124.28600000000003,100.0044,7509.13,2937.9480000000003,751.8615000000001,1885.6509999999998,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,51.8,51.8,100.0,100.0,5.2106200000000005,55.01219,32.503060000000005,2.130648,2.5457899999999993,38.83392,22.539679999999997,20.876081,0.213675,0.2747260000000001,0.091576,0.091576,0.335776,1.8620300000000003,0.2747260000000001,0.6105005,0.7631259999999999,0.720391,0.091576,3.2051299999999996,24.63373,24.374599999999997,745.0118999999999,744.6789,5.0,3.417948,15.388200000000001,15.30853,570.7200000000001,2.28556,585.0808,0.0,2773.055,599.3215,273.8566,7.898349999999999,589.7597,0
2015-11-30 20:20:00,124.28600000000003,100.00430000000001,7509.13,2948.7550000000006,757.1469,1887.834,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,53.0,53.0,100.0,100.0,0.19230799999999998,88.69963999999999,56.74602,2.0879084999999997,1.1233179999999998,51.39194,45.55556000000001,51.227109999999996,0.213675,0.2747260000000001,0.091576,0.091576,0.335776,1.8620300000000003,0.2747260000000001,0.6227103,0.7570209999999998,0.714286,0.091576,3.2417599999999993,25.10989,24.75956,757.5172,757.1421999999999,5.0,3.4160250000000003,15.38049,15.290539999999998,570.7200000000001,2.28556,586.9214999999998,0.0,2791.5250000000005,596.8987000000001,276.76790000000005,7.898349999999999,592.0227,0
2015-11-30 20:30:00,124.28600000000003,100.00529999999999,7509.13,2966.0429999999997,751.777,1880.3859999999997,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,53.0,53.0,100.0,100.0,0.0,97.44201000000001,76.12334000000001,3.461530600000001,1.3125779999999998,35.97681,35.13433,17.078758,0.213675,0.2747260000000001,0.091576,0.091576,0.34188090000000004,1.8620300000000003,0.2747260000000001,0.6227103,0.7570209999999998,0.714286,0.091576,3.25397,24.7558,24.698449999999994,752.8919999999999,753.3120999999999,5.0,3.6926259999999997,15.34194,15.251990000000001,570.7200000000001,2.28556,586.9693,0.0,2783.337,596.1045,272.91859999999997,7.898349999999999,591.8523,0
2015-11-30 20:40:00,124.28600000000003,100.00610000000002,7509.13,2953.059,753.5416,1888.6830000000002,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,53.0,53.0,100.0,100.0,0.0,90.08547,77.31991000000001,0.43345519999999993,1.062266,40.7326,16.550655999999996,1.3095240000000001,0.213675,0.2747260000000001,0.091576,0.091576,0.335776,1.8620300000000003,0.2747260000000001,0.6105005000000001,0.7631259999999999,0.708181,0.091576,3.235655,24.572660000000003,24.640199999999997,752.9775999999999,753.1571999999999,5.0,3.8256420000000007,15.3111,15.21601,570.7200000000001,2.28556,587.6285,0.0,2785.047,597.0703000000001,273.5964,7.898349999999999,591.5998000000001,0
2015-11-30 20:50:00,124.28600000000003,100.00539999999998,7509.13,2928.5579999999995,764.0958,1932.4260000000002,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,53.0,53.0,100.0,100.0,0.0,57.89379,43.65689999999999,0.5799757999999999,1.06837,27.14896,3.772892,0.283883,0.213675,0.2747260000000001,0.091576,0.091576,0.335776,1.8620300000000003,0.2747260000000001,0.5921858000000001,0.7631259999999999,0.702076,0.091576,3.2234449999999994,24.53603,24.778979999999997,756.3180000000001,757.266,5.0,3.859616,15.313669999999998,15.21344,570.7200000000001,2.28556,587.6459,0.0,2789.2930000000006,594.4026000000001,276.6786,7.898349999999999,590.8632999999999,0
